2708,29
2709,24
2709,43
2711,22
2729,22
2737,22
2752,22
2752,41
2754,21
2754,35
2756,15
2764,15
2772,15
2778,22
2793,51
2800,23
2800,42
2801,13
2801,27
2801,32
2802,22
2802,41
2803,26
2803,31
2803,50
2804,21
2804,35
2805,25
2806,15
2807,29
2808,24
2808,43
2809,28
2809,33
2809,52
2850,51
2851,22
2852,31
2855,15
2858,33
2859,42
2875,42
2900,13
2900,27
2900,32
2901,17
2901,22
2901,41
2902,26
2902,31
2902,50
2903,21
2903,35
2904,25
2905,15
2906,29
2907,24
2907,43
2908,28
2908,33
2909,23
2909,42
2939,15
2951,50
2954,15
3000,21
3000,35
3001,25
3002,15
3003,29
3004,24
3004,43
3005,28
3005,33
3006,23
3006,42
3007,13
3007,27
3007,32
3007,51
3008,17
3008,22
3008,41
3009,26
3009,31
3024,41
3040,41
3044,15
3056,32
3056,51
3057,17
3057,41
3073,17
3077,15
3093,15
3100,25
3101,15
3102,29
3103,24
3103,43
3104,28
3104,33
3104,52
3105,23
3105,42
3106,13
3106,27
3106,32
3106,51
3107,17
3107,22
3107,41
3108,26
3108,31
3108,50
3109,21
3109,35
3125,21
3130,32
3154,42
3156,41
3157,50
3158,21
3158,35
3163,32
3174,21
3200,15
3201,29
3202,24
3202,43
3203,28
3203,33
3203,52
3204,23
3204,42
3205,13
3205,27
3205,32
3205,51
3206,17
3206,22
3206,41
3207,26
3207,31
3207,50
3208,21
3208,35
3209,25
3222,41
3230,22
3235,29
3251,24
3253,42
3254,51
3255,22
3256,50
3257,21
3271,22
3276,29
3300,29
3301,24
3301,43
3302,28
3302,33
3302,52
3303,23
3303,42
3304,13
3304,27
3304,32
3304,51
3305,17
3305,22
3305,41
3306,26
3306,31
3306,50
3307,21
3307,35
3308,25
3309,15
3320,32
3346,32
3353,32
3353,51
3354,22
3354,41
3356,35
3361,51
3370,41
3379,51
3400,24
3400,43
3401,28
3401,33
3401,52
3402,23
3402,42
3403,13
3403,27
3403,32
3403,51
3404,22
3404,41
3405,26
3405,31
3406,21
3406,35
3407,25
3408,15
3409,29
3420,22
3437,51
3452,51
3453,22
3453,41
3454,26
3454,50
3457,15
3479,41
3488,50
3500,28
3500,33
3500,52
3501,23
3501,42
3502,13
3502,27
3502,32
3502,51
3503,22
3503,41
3504,26
3504,31
3504,50
3505,21
3505,35
3506,25
3507,15
3508,29
3509,24
3509,43
3536,13
3554,21
3555,25
3558,43
3559,52
3569,13
3575,52
3600,23
3600,42
3601,13
3601,27
3601,32
3601,51
3602,17
3602,22
3602,41
3603,26
3603,31
3604,21
3604,35
3605,25
3606,15
3607,29
3608,24
3608,43
3609,28
3609,33
3609,52
3659,23
3673,43
3700,13
3700,27
3700,32
3700,51
3701,17
3701,22
3701,41
3702,26
3702,31
3702,50
3703,21
3703,35
3704,25
3705,15
3706,29
3707,24
3707,43
3708,28
3708,33
3709,23
3709,42
3750,22
3751,31
3751,50
3752,21
3753,25
3754,15
3756,24
3759,27
3800,17
3800,22
3800,41
3801,26
3801,31
3801,50
3802,21
3802,35
3803,25
3804,15
3805,29
3806,24
3806,43
3807,28
3807,33
3807,52
3808,23
3808,42
3809,13
3809,27
3809,32
3809,51
3826,17
3842,17
3856,33
3858,51
3859,22
3867,17
3883,17
3891,17
3900,26
3900,31
3900,50
3901,21
3901,35
3902,25
3903,15
3904,29
3905,24
3905,43
3906,28
3906,33
3906,52
3907,23
3907,42
3908,13
3908,27
3908,32
3908,51
3909,17
3909,22
3909,41
3926,26
3931,23
3939,52
3950,35
3953,29
3955,33
3956,23
3956,42
3957,13
3957,51
3958,41
3962,52
4000,15
4001,29
4002,24
4002,43
4003,28
4003,33
4003,52
4004,23
4004,42
4005,13
4005,27
4005,32
4006,22
4006,41
4007,26
4007,31
4007,50
4008,21
4008,35
4009,25
4033,25
4050,29
4054,32
4055,41
4057,21
4059,15
4062,13
4073,21
4074,25
4081,21
4099,21
4100,29
4101,24
4101,43
4102,28
4102,33
4102,52
4103,23
4103,42
4104,13
4104,27
4104,32
4104,51
4105,17
4105,22
4105,41
4106,26
4106,31
4106,50
4107,21
4107,35
4108,25
4109,15
4110,33
4128,33
4144,33
4151,33
4152,42
4154,22
4155,26
4157,25
4178,42
4194,42
4200,24
4200,43
4201,28
4201,33
4201,52
4202,23
4202,42
4203,13
4203,27
4203,32
4203,51
4204,22
4204,41
4205,26
4205,31
4206,21
4206,35
4207,25
4208,15
4209,29
4236,23
4237,13
4250,52
4251,23
4251,42
4252,32
4253,41
4260,13
4269,23
4277,23
4285,23
4300,28
4300,33
4300,52
4301,23
4301,42
4302,13
4302,27
4302,32
4303,22
4303,41
4304,26
4304,31
4304,50
4305,21
4305,35
4306,25
4307,15
4308,29
4309,24
4309,43
4350,23
4350,42
4351,32
4352,22
4355,25
4358,43
4400,23
4400,42
4401,13
4401,27
4401,32
4402,22
4402,41
4403,26
4403,31
4403,50
4404,21
4404,35
4405,25
4406,15
4407,29
4408,24
4408,43
4409,28
4409,33
4409,52
4422,15
4428,41
4451,41
4452,31
4455,15
4458,28
4459,23
4459,42
4500,27
4500,32
4500,51
4501,22
4501,41
4502,26
4502,31
4502,50
4503,21
4503,35
4504,25
4505,15
4506,29
4507,24
4507,43
4508,28
4508,33
4508,52
4509,23
4509,42
4524,33
4526,51
4542,51
4550,22
4552,21
4557,33
4557,52
4558,42
4559,32
4559,51
4600,17
4600,22
4600,41
4601,26
4601,31
4601,50
4602,21
4602,35
4603,25
4604,15
4605,29
4606,24
4606,43
4607,28
4607,33
4607,52
4608,23
4608,42
4609,27
4609,32
4609,51
4614,43
4622,43
4628,21
4630,43
4651,21
4655,43
4656,52
4657,23
4658,32
4659,22
4659,41
4663,43
4671,43
4677,21
4689,43
4697,43
4700,26
4700,31
4700,50
4701,21
4701,35
4702,25
4703,15
4704,29
4705,24
4705,43
4706,28
4706,33
4706,52
4707,23
4707,42
4708,27
4708,32
4709,22
4709,41
4713,43
4752,15
4753,29
4755,33
4756,42
4800,21
4800,35
4801,25
4802,15
4803,29
4804,24
4804,43
4805,28
4805,33
4805,52
4806,23
4806,42
4807,27
4807,32
4807,51
4808,22
4808,41
4809,26
4809,31
4809,50
4850,25
4852,29
4853,24
4853,43
4854,52
4900,25
4901,15
4902,29
4903,24
4903,43
4904,28
4904,33
4904,52
4905,23
4905,42
4906,27
4906,32
4906,51
4907,22
4907,41
4908,26
4908,31
4908,50
4909,21
4909,35
4950,15
4952,43
4953,52
4954,23
4955,32
4976,15
5000,28
5000,33
5000,52
5001,23
5001,42
5002,27
5002,32
5002,51
5003,22
5003,41
5004,26
5004,31
5004,50
5005,21
5005,35
5006,25
5007,15
5008,29
5009,24
5009,43
5010,32
5031,15
5036,32
5059,52
5064,15
5069,32
5100,23
5100,42
5101,27
5101,32
5101,51
5102,17
5102,22
5102,41
5103,26
5103,31
5103,50
5104,21
5104,35
5105,25
5106,15
5107,29
5108,24
5108,43
5109,28
5109,33
5109,52
5116,43
5124,43
5132,43
5133,33
5150,32
5150,51
5151,22
5152,26
5152,50
5153,21
5156,29
5157,43
5158,33
5159,42
5173,43
5175,42
5176,32
5176,51
5191,42
5200,27
5200,32
5200,51
5201,22
5201,41
5202,26
5202,31
5202,50
5203,21
5203,35
5204,25
5205,15
5206,29
5207,24
5207,43
5208,28
5208,33
5208,52
5209,23
5209,42
5233,23
5234,51
5238,25
5250,22
5251,50
5259,51
5266,23
5276,22
5279,25
5300,22
5300,41
5301,26
5301,31
5302,21
5302,35
5303,25
5304,15
5305,29
5306,24
5306,43
5307,28
5307,33
5307,52
5308,23
5308,42
5309,27
5309,32
5309,51
5332,23
5351,21
5351,35
5352,25
5355,43
5357,23
5357,42
5359,22
5371,43
5400,26
5400,31
5400,50
5401,21
5401,35
5402,25
5403,15
5404,29
5405,24
5405,43
5406,28
5406,33
5406,52
5407,23
5407,42
5408,27
5409,22
5409,41
5427,21
5431,42
5437,15
5439,43
5447,43
5450,21
5454,43
5455,52
5456,42
5458,22
5459,26
5471,52
5476,21
5486,15
5494,15
5497,52
5500,21
5500,35
5501,25
5502,15
5503,29
5504,24
5504,43
5505,28
5505,33
5506,23
5506,42
5507,27
5507,51
5508,17
5508,22
5508,41
5509,26
5509,31
5513,52
5516,22
5521,52
5524,22
5532,22
5536,15
5540,22
5551,15
5554,33
5555,42
5557,17
5557,22
5565,22
5573,22
5580,51
5581,22
5587,43
5599,22
5600,25
5601,15
5602,29
5603,24
5603,43
5604,28
5604,33
5605,23
5605,42
5606,27
5606,51
5607,17
5607,22
5607,41
5608,26
5608,31
5608,50
5609,21
5609,35
5622,51
5635,15
5650,15
5654,23
5658,21
5681,50
5700,15
5701,29
5702,24
5702,43
5703,28
5703,33
5703,52
5704,23
5704,42
5705,27
5706,22
5706,41
5707,26
5707,31
5707,50
5708,21
5708,35
5709,25
5752,33
5800,29
5801,24
5801,43
5802,28
5802,33
5802,52
5803,23
5803,42
5804,27
5805,22
5805,41
5806,26
5806,50
5807,21
5807,35
5808,25
5809,15
5835,43
5850,43
5854,22
5871,43
5900,24
5900,43
5901,28
5901,33
5901,52
5902,23
5902,42
5903,27
5903,51
5904,22
5904,41
5905,26
5905,31
5906,21
5906,35
5907,25
5908,15
5909,29
5922,21
5934,43
5948,21
5953,22
5959,43
5963,21
5975,43
5989,21
6000,27
6000,51
6001,17
6001,22
6001,41
6002,26
6002,31
6002,50
6003,21
6003,35
6004,25
6005,15
6006,29
6007,24
6007,43
6008,28
6008,33
6009,23
6009,42
6050,22
6056,43
6072,43
6100,17
6100,22
6100,41
6101,26
6101,31
6102,21
6102,35
6103,25
6104,15
6105,29
6106,24
6106,43
6107,28
6107,33
6108,23
6108,42
6109,27
6109,51
6112,15
6130,43
6138,15
6155,24
6156,33
6158,51
6161,15
6174,51
6182,51
6187,15
6190,51
6195,15
6200,26
6200,31
6200,50
6201,21
6201,35
6202,25
6203,15
6204,29
6205,24
6205,43
6206,28
6206,33
6206,52
6207,23
6207,42
6208,27
6208,51
6209,22
6209,41
6216,51
6224,51
6232,51
6240,51
6251,25
6256,23
6257,51
6258,17
6259,50
6265,51
6273,51
6275,50
6281,51
6299,51
6300,21
6300,35
6301,25
6302,15
6303,29
6304,24
6304,43
6305,28
6305,33
6305,52
6306,23
6306,42
6307,27
6307,51
6308,22
6308,41
6309,26
6309,31
6309,50
6315,51
6320,43
6326,21
6351,15
6353,43
6357,22
6358,50
6359,21
6359,35
6372,51
6375,21
6379,43
6400,25
6401,15
6402,29
6403,24
6403,43
6404,28
6404,52
6405,23
6405,42
6406,27
6407,22
6407,41
6408,26
6408,31
6408,50
6409,21
6409,35
6422,27
6422,51
6429,43
6448,27
6452,43
6455,51
6456,41
6500,15
6501,29
6502,24
6502,43
6503,28
6503,52
6504,23
6504,42
6505,27
6505,51
6506,17
6506,22
6506,41
6507,26
6507,31
6508,21
6508,35
6509,25
6551,43
6553,23
6555,41
6559,15
6571,41
6583,15
6600,29
6601,24
6601,43
6602,28
6602,52
6603,23
6603,42
6604,27
6605,22
6605,41
6606,26
6606,31
6606,50
6607,21
6607,35
6608,25
6609,15
6631,21
6652,42
6653,51
6654,22
6655,31
6670,22
6672,21
6696,22
6700,24
6700,43
6701,28
6701,52
6702,23
6702,42
6703,27
6703,51
6704,22
6704,41
6705,26
6705,31
6706,21
6706,35
6707,25
6708,15
6709,29
6720,22
6734,43
6751,42
6752,51
6753,22
6755,21
6759,43
6767,43
6778,51
6800,28
6800,52
6801,23
6801,42
6802,27
6802,51
6803,22
6803,41
6804,26
6804,31
6805,21
6805,35
6806,25
6807,15
6808,29
6809,24
6809,43
6824,29
6828,51
6851,51
6852,41
6857,29
6873,29
6899,29
6900,23
6900,42
6901,27
6902,22
6902,41
6903,26
6903,31
6903,50
6904,21
6904,35
6905,25
6906,15
6907,29
6908,24
6908,43
6909,28
6909,52
6924,43
6932,43
6951,22
6957,43
6973,43
7000,26
7000,31
7001,21
7001,35
7002,25
7003,15
7004,29
7005,24
7005,43
7006,28
7007,23
7007,42
7008,27
7008,51
7009,17
7009,22
7009,41
7040,51
7054,43
7065,51
7100,21
7100,35
7101,25
7102,15
7103,29
7104,24
7104,43
7105,28
7105,52
7106,23
7106,42
7107,27
7107,51
7108,17
7108,22
7108,41
7109,26
7109,31
7109,50
7124,41
7151,15
7156,51
7157,41
7159,35
7180,51
7198,51
7200,25
7201,15
7202,29
7203,24
7203,43
7204,28
7205,23
7205,42
7206,27
7206,51
7207,17
7207,22
7207,41
7208,26
7208,31
7208,50
7209,21
7209,35
7248,51
7252,24
7253,52
7254,23
7256,41
7258,21
7263,51
7297,51
7300,15
7301,29
7302,24
7302,43
7303,28
7304,23
7304,42
7305,27
7305,51
7306,17
7306,22
7306,41
7307,26
7307,31
7307,50
7308,21
7308,35
7309,25
7352,52
7354,51
7355,22
7357,21
7400,29
7401,24
7401,43
7402,28
7402,52
7403,23
7403,42
7404,27
7404,51
7405,17
7405,22
7405,41
7406,26
7406,31
7406,50
7407,21
7407,35
7408,25
7409,15
7450,43
7456,21
7456,35
7458,15
7466,15
7474,15
7500,24
7500,43
7501,28
7501,52
7502,23
7502,42
7503,27
7504,22
7504,41
7505,26
7505,31
7505,50
7506,21
7506,35
7507,25
7508,15
7509,29
7520,41
7535,52
7538,41
7546,41
7553,17
7553,22
7553,41
7554,50
7558,29
7559,43
7577,42
7578,51
7600,28
7600,52
7601,23
7601,42
7602,27
7602,51
7603,22
7603,41
7604,26
7604,31
7605,21
7605,35
7606,25
7607,15
7608,29
7609,24
7609,43
7635,23
7650,23
7650,42
7652,17
7652,41
7653,26
7684,42
7695,50
7700,23
7700,42
7701,27
7701,51
7702,17
7702,22
7702,41
7703,26
7703,31
7703,50
7704,21
7704,35
7705,25
7706,15
7707,29
7708,24
7708,43
7736,41
7743,51
7750,51
7751,22
7751,41
7752,26
7753,35
7755,15
7759,42
7768,51
7776,51
7777,22
7792,51
7793,22
7800,27
7800,51
7801,22
7801,41
7802,26
7802,31
7802,50
7803,21
7803,35
7804,25
7805,15
7806,29
7807,24
7807,43
7808,52
7809,23
7809,42
7815,43
7831,43
7850,22
7850,41
7858,42
7859,51
7864,43
7875,51
7883,51
7900,22
7900,41
7901,26
7901,31
7901,50
7902,21
7902,35
7903,25
7904,15
7905,29
7906,24
7906,43
7907,52
7908,23
7908,42
7909,27
7909,51
7925,51
7934,22
7935,50
7941,51
7950,26
7950,50
7953,15
7958,51
7959,22
7961,15
7976,50
7979,15
8000,25
8001,15
8002,29
8003,24
8003,43
8004,52
8005,23
8005,42
8006,27
8006,51
8007,22
8007,41
8008,26
8008,31
8008,50
8009,21
8009,35
8035,15
8050,15
8052,43
8055,51
8057,26
8058,21
8078,43
8084,15
8100,15
8101,29
8102,24
8102,43
8103,52
8104,23
8104,42
8105,27
8105,51
8106,22
8106,41
8107,26
8107,31
8108,21
8108,35
8109,25
8126,15
8152,52
8159,15
8200,29
8201,24
8201,43
8203,23
8203,42
8204,27
8204,51
8205,17
8205,22
8205,41
8206,26
8206,31
8207,21
8207,35
8208,25
8209,15
8250,43
8254,17
8255,26
8255,31
8256,21
8300,24
8300,43
8301,52
8302,23
8302,42
8303,27
8303,51
8304,17
8304,22
8304,41
8305,26
8305,31
8305,50
8306,21
8306,35
8307,25
8308,15
8309,29
8320,41
8351,23
8352,51
8357,15
8377,23
8400,52
8401,23
8401,42
8402,27
8402,51
8403,22
8403,41
8404,26
8404,31
8404,50
8405,21
8405,35
8406,25
8407,15
8408,29
8409,24
8409,43
8433,43
8450,42
8452,41
8453,26
8454,21
8458,43
8500,23
8500,42
8501,27
8501,51
8502,22
8502,41
8503,26
8503,31
8504,21
8504,35
8505,25
8507,29
8508,24
8508,43
8509,52
8551,22
8551,41
8552,31
8554,25
8600,27
8600,51
8601,22
8601,41
8602,26
8602,31
8603,21
8603,35
8604,25
8606,29
8607,24
8607,43
8608,52
8609,23
8609,42
8650,22
8650,41
8656,43
8700,22
8700,41
8701,26
8701,31
8702,21
8702,35
8703,25
8705,29
8706,24
8706,43
8707,52
8708,23
8708,42
8709,27
8750,26
8800,26
8800,31
8801,21
8801,35
8802,25
8804,29
8805,24
8805,43
8806,52
8807,23
8807,42
8808,27
8808,51
8809,22
8809,41
8854,43
8857,51
8858,22
8874,22
8900,21
8900,35
8901,25
8903,29
8904,24
8904,43
8905,52
8906,23
8906,42
8907,27
8907,51
8908,22
8908,41
8909,26
8909,31
8953,24
8955,42
8956,27
8956,51
8957,41
9000,29
9001,43
9003,23
9003,42
9004,27
9005,17
9005,22
9005,41
9006,26
9006,31
9007,21
9007,35
9008,25
9050,43
9056,21
9057,25
9100,24
9100,43
9101,52
9102,23
9102,42
9103,27
9104,22
9104,41
9105,26
9105,31
9106,21
9106,35
9107,25
9109,29
9126,43
9150,52
9151,42
9152,27
9153,22
9154,26
9156,25
9159,43
9177,42
9200,52
9201,23
9201,42
9202,27
9203,22
9203,41
9204,26
9204,31
9205,21
9205,35
9206,25
9208,29
9209,24
9209,43
9239,21
9253,31
9254,35
9258,43
9270,21
9291,52
9300,23
9300,42
9301,27
9302,17
9302,22
9302,41
9303,26
9303,31
9304,21
9304,35
9305,25
9307,29
9308,24
9308,43
9332,24
9339,25
9351,22
9370,25
9377,22
9396,25
9400,27
9401,22
9401,41
9402,26
9402,31
9403,21
9403,35
9404,25
9406,29
9407,24
9407,43
9408,52
9409,23
9409,42
9450,22
9451,31
9452,21
9452,35
9457,52
9458,23
9458,42
9500,17
9500,22
9500,41
9501,26
9501,31
9502,21
9502,35
9503,25
9505,29
9506,24
9506,43
9508,23
9508,42
9551,21
9555,43
9559,22
9571,43
9600,26
9600,31
9601,21
9601,35
9602,25
9604,29
9605,24
9605,43
9606,52
9607,23
9607,42
9609,22
9609,41
9654,43
9658,22
9658,41
9700,21
9700,35
9701,25
9703,29
9704,24
9704,43
9705,52
9706,23
9706,42
9708,22
9708,41
9709,26
9709,31
9753,43
9757,22
9757,41
9759,21
9800,25
9802,29
9803,24
9803,43
9804,52
9805,23
9805,42
9807,17
9807,22
9807,41
9808,26
9808,31
9809,21
9809,35
9854,42
9856,22
9872,22
9901,29
9902,24
9902,43
9903,52
9904,23
9904,42
9906,22
9906,41
9907,26
9907,31
9908,21
9908,35
9909,25
9937,52
9951,43
9952,52
9955,22
9957,35
9971,22
10000,52
10001,23
10001,42
10003,22
10003,41
10004,26
10004,31
10005,21
10005,35
10006,25
10008,29
10009,24
10009,43
10035,42
10039,21
10050,42
10052,22
10052,41
10057,29
10078,41
10100,23
10100,42
10102,22
10102,41
10103,26
10103,31
10104,21
10104,35
10105,25
10107,29
10108,24
10108,43
10109,52
10153,35
10158,52
10201,22
10201,41
10202,26
10202,31
10203,21
10203,35
10204,25
10206,29
10207,24
10207,43
10208,52
10209,23
10209,42
10237,21
10256,24
10258,23
10278,21
10300,22
10300,41
10301,26
10301,31
10302,21
10302,35
10303,25
10305,29
10306,24
10306,43
10307,52
10308,23
10308,42
10330,43
10359,22
10363,43
10375,22
10383,22
10391,22
10400,26
10400,31
10401,21
10401,35
10402,25
10404,29
10405,24
10405,43
10406,52
10407,23
10407,42
10409,22
10409,41
10413,43
10439,43
10462,43
10500,21
10500,35
10501,25
10503,29
10504,24
10504,43
10506,23
10506,42
10508,17
10508,22
10508,41
10509,26
10509,31
10538,43
10553,43
10555,42
10562,52
10579,43
10600,25
10602,29
10603,24
10603,43
10604,52
10605,23
10605,42
10607,22
10607,41
10608,26
10608,31
10609,21
10609,35
10623,22
10631,22
10652,43
10656,22
10656,41
10658,21
10659,25
10701,29
10702,24
10702,43
10704,23
10704,42
10706,17
10706,22
10706,41
10707,26
10707,31
10708,21
10708,35
10709,25
10727,29
10750,29
10751,43
10776,29
10800,29
10801,24
10801,43
10802,52
10803,23
10803,42
10805,22
10805,41
10806,26
10806,31
10807,21
10807,35
10808,25
10850,43
10852,23
